Date,Open,High,Low,Close,Adj Close,Volume
2011-08-18,59.185001,59.185001,59.185001,59.185001,59.185001,0
2011-08-19,59.084999,59.084999,59.084999,59.084999,59.084999,0
2011-08-22,58.915001,58.915001,58.915001,58.915001,58.915001,0
2011-08-23,59.285000,59.285000,59.285000,59.285000,59.285000,0
2011-08-24,59.275002,59.275002,59.275002,59.275002,59.275002,0
2011-08-25,59.480000,59.480000,59.480000,59.480000,59.480000,0
2011-08-26,60.125000,60.125000,60.125000,60.125000,60.125000,0
2011-08-30,61.220001,61.220001,61.220001,61.189999,61.189999,247
2011-08-31,61.869999,61.869999,61.869999,62.174999,62.174999,3334
2011-09-01,61.889999,61.900002,61.889999,62.224998,62.224998,3409
2011-09-02,60.910000,60.910000,60.910000,60.910000,60.910000,0
2011-09-05,60.000000,60.000000,60.000000,60.000000,60.000000,0
2011-09-06,59.904999,59.904999,59.904999,59.904999,59.904999,0
2011-09-07,61.325001,61.325001,61.325001,61.325001,61.325001,0
2011-09-08,61.070000,61.070000,61.070000,60.709999,60.709999,80
2011-09-09,59.630001,59.630001,59.630001,59.630001,59.630001,0
2011-09-12,59.570000,59.599998,59.430000,59.645000,59.645000,23560
2011-09-13,60.700001,60.700001,60.700001,60.645000,60.645000,1060
2011-09-14,61.040001,61.040001,61.040001,61.040001,61.040001,0
2011-09-15,61.500000,61.500000,61.500000,61.744999,61.744999,12000
2011-09-16,62.244999,62.244999,62.244999,62.244999,62.244999,0
2011-09-19,62.250000,62.250000,62.250000,62.250000,62.250000,0
2011-09-20,62.540001,62.540001,62.540001,62.540001,62.540001,0
2011-09-21,62.549999,62.549999,62.549999,62.549999,62.549999,0
2011-09-22,61.575001,61.575001,61.575001,61.575001,61.575001,0
2011-09-23,60.880001,60.880001,60.880001,61.615002,61.615002,17
2011-09-26,60.980000,60.980000,60.980000,60.980000,60.980000,0
2011-09-27,62.235001,62.235001,62.235001,62.235001,62.235001,0
2011-09-28,62.220001,62.220001,62.220001,62.215000,62.215000,3750
2011-09-29,62.474998,62.474998,62.474998,62.474998,62.474998,0
2011-09-30,61.639999,61.639999,61.639999,61.639999,61.639999,0
2011-10-03,61.950001,61.950001,61.950001,61.950001,61.950001,0
2011-10-04,61.205002,61.205002,61.205002,61.205002,61.205002,0
2011-10-05,61.529999,61.529999,61.529999,61.529999,61.529999,0
2011-10-06,62.639999,62.639999,62.639999,62.639999,62.639999,0
2011-10-07,62.290001,62.290001,61.910000,61.889999,61.889999,8435
2011-10-10,62.290001,62.290001,62.290001,62.770000,62.770000,1033
2011-10-11,62.799999,62.799999,62.799999,63.090000,63.090000,900
2011-10-12,62.610001,62.610001,62.610001,62.610001,62.610001,0
2011-10-13,62.340000,62.340000,62.340000,62.340000,62.340000,0
2011-10-14,62.134998,62.134998,62.134998,62.134998,62.134998,0
2011-10-17,62.584999,62.584999,62.584999,62.584999,62.584999,0
2011-10-18,62.720001,62.720001,62.720001,62.720001,62.720001,0
2011-10-19,62.389999,62.389999,62.389999,62.389999,62.389999,0
2011-10-20,61.930000,61.930000,61.930000,61.759998,61.759998,712
2011-10-21,61.700001,62.060001,61.700001,62.060001,62.060001,3212
2011-10-24,62.389999,62.490002,62.389999,62.590000,62.590000,2500
2011-10-25,62.110001,62.110001,62.110001,62.110001,62.110001,0
2011-10-26,62.025002,62.025002,62.025002,62.025002,62.025002,0
2011-10-27,63.540001,63.540001,63.540001,63.540001,63.540001,0
2011-10-28,63.570000,63.570000,63.570000,63.580002,63.580002,330
2011-10-31,60.849998,60.849998,60.849998,60.849998,60.849998,0
2011-11-01,60.410000,60.410000,60.410000,60.020000,60.020000,800
2011-11-02,59.779999,60.049999,59.779999,60.090000,60.090000,7500
2011-11-03,60.584999,60.584999,60.584999,60.584999,60.584999,0
2011-11-04,60.000000,60.000000,60.000000,60.000000,60.000000,0
2011-11-07,60.025002,60.025002,60.025002,60.025002,60.025002,0
2011-11-08,59.820000,59.820000,59.820000,59.820000,59.820000,0
2011-11-09,59.985001,59.985001,59.985001,59.985001,59.985001,0
2011-11-10,59.455002,59.455002,59.455002,59.455002,59.455002,0
2011-11-11,59.685001,59.685001,59.685001,59.685001,59.685001,0
2011-11-14,60.224998,60.224998,60.224998,60.224998,60.224998,0
2011-11-15,60.279999,60.279999,60.279999,60.279999,60.279999,0
2011-11-16,60.040001,60.040001,60.040001,60.220001,60.220001,10
2011-11-17,59.814999,59.814999,59.814999,59.814999,59.814999,0
2011-11-18,59.910000,59.910000,59.910000,59.775002,59.775002,33
2011-11-21,58.994999,58.994999,58.994999,58.994999,58.994999,0
2011-11-22,59.060001,59.060001,59.060001,59.060001,59.060001,0
2011-11-23,58.580002,58.580002,58.580002,58.580002,58.580002,0
2011-11-24,58.660000,58.660000,58.660000,58.869999,58.869999,152
2011-11-25,58.634998,58.634998,58.634998,58.634998,58.634998,0
2011-11-28,59.480000,59.480000,59.459999,59.645000,59.645000,29
2011-11-29,59.924999,59.924999,59.924999,59.924999,59.924999,0
2011-11-30,60.259998,60.259998,60.259998,60.880001,60.880001,3334
2011-12-01,60.650002,60.650002,60.610001,60.680000,60.680000,500
2011-12-02,61.650002,61.650002,61.650002,61.650002,61.650002,0
2011-12-05,61.490002,61.490002,61.490002,61.490002,61.490002,0
2011-12-06,61.009998,61.139999,61.009998,61.110001,61.110001,6426
2011-12-07,61.070000,61.070000,61.070000,61.070000,61.070000,0
2011-12-08,61.320000,61.320000,61.029999,60.865002,60.865002,7500
2011-12-09,61.174999,61.174999,61.174999,61.174999,61.174999,0
2011-12-12,60.564999,60.564999,60.564999,60.564999,60.564999,0
2011-12-13,61.014999,61.014999,61.014999,61.014999,61.014999,0
2011-12-14,60.384998,60.384998,60.384998,60.384998,60.384998,0
2011-12-15,59.985001,59.985001,59.985001,59.985001,59.985001,0
2011-12-16,60.139999,60.139999,60.139999,60.139999,60.139999,0
2011-12-19,59.200001,59.200001,59.200001,59.200001,59.200001,0
2011-12-20,59.705002,59.705002,59.705002,59.705002,59.705002,0
2011-12-21,59.189999,59.189999,59.189999,59.189999,59.189999,0
2011-12-22,59.264999,59.264999,59.264999,59.264999,59.264999,0
2011-12-23,59.825001,59.825001,59.825001,59.825001,59.825001,0
2011-12-28,59.910000,59.910000,59.910000,59.910000,59.910000,0
2011-12-29,60.595001,60.595001,60.595001,60.595001,60.595001,0
2011-12-30,60.730000,60.730000,60.730000,60.730000,60.730000,0
2012-01-03,61.564999,61.564999,61.564999,61.564999,61.564999,0
2012-01-04,61.134998,61.134998,61.134998,61.134998,61.134998,0
2012-01-05,61.174999,61.174999,61.174999,61.174999,61.174999,0
2012-01-06,60.680000,60.680000,60.680000,60.680000,60.680000,0
2012-01-09,60.599998,60.599998,60.599998,60.599998,60.599998,0
2012-01-10,61.264999,61.264999,61.264999,61.264999,61.264999,0
2012-01-11,61.525002,61.525002,61.525002,61.525002,61.525002,0
2012-01-12,61.540001,61.540001,61.540001,61.505001,61.505001,16
2012-01-13,61.840000,61.840000,61.840000,61.840000,61.840000,0
2012-01-16,61.695000,61.695000,61.695000,61.695000,61.695000,0
2012-01-17,61.910000,61.950001,61.910000,62.044998,62.044998,262
2012-01-18,62.439999,62.630001,62.439999,62.480000,62.480000,315
2012-01-19,62.865002,62.865002,62.865002,62.865002,62.865002,0
2012-01-20,62.959999,62.959999,62.959999,62.959999,62.959999,0
2012-01-23,63.240002,63.240002,63.240002,63.240002,63.240002,0
2012-01-24,62.505001,62.505001,62.505001,62.505001,62.505001,0
2012-01-25,62.610001,62.610001,62.610001,62.610001,62.610001,0
2012-01-26,62.840000,62.840000,62.840000,62.840000,62.840000,0
2012-01-27,62.790001,62.790001,62.790001,63.099998,63.099998,44
2012-01-30,62.919998,62.919998,62.910000,63.049999,63.049999,42
2012-01-31,62.930000,62.930000,62.930000,62.930000,62.930000,0
2012-02-01,63.259998,63.259998,63.259998,63.259998,63.259998,0
2012-02-02,63.450001,63.450001,63.450001,63.450001,63.450001,0
2012-02-03,63.639999,63.639999,63.639999,63.639999,63.639999,0
2012-02-06,63.270000,63.270000,63.270000,63.270000,63.270000,0
2012-02-07,63.150002,63.150002,63.150002,63.150002,63.150002,0
2012-02-08,63.540001,63.540001,63.540001,63.540001,63.540001,0
2012-02-09,63.275002,63.275002,63.275002,63.275002,63.275002,0
2012-02-10,62.764999,62.764999,62.764999,62.764999,62.764999,0
2012-02-13,63.380001,63.380001,63.380001,63.380001,63.380001,0
2012-02-14,63.700001,63.700001,63.700001,63.700001,63.700001,0
2012-02-15,64.910004,64.910004,64.910004,64.959999,64.959999,20
2012-02-16,64.550003,64.550003,64.550003,64.550003,64.550003,0
2012-02-17,64.940002,64.940002,64.940002,64.940002,64.940002,0
2012-02-20,64.709999,64.709999,64.629997,64.805000,64.805000,152
2012-02-21,64.750000,64.750000,64.620003,64.879997,64.879997,82
2012-02-22,65.595001,65.595001,65.595001,65.595001,65.595001,0
2012-02-23,65.599998,65.599998,65.599998,65.599998,65.599998,0
2012-02-24,65.555000,65.555000,65.555000,65.555000,65.555000,0
2012-02-27,64.705002,64.705002,64.705002,64.705002,64.705002,0
2012-02-28,66.004997,66.004997,66.004997,66.004997,66.004997,0
2012-02-29,65.750000,65.750000,65.750000,65.120003,65.120003,3750
2012-03-01,65.099998,65.099998,65.099998,65.099998,65.099998,0
2012-03-02,65.320000,65.320000,65.320000,65.320000,65.320000,0
2012-03-05,64.639999,64.639999,64.639999,64.639999,64.639999,4726
2012-03-06,64.620003,64.620003,64.620003,64.620003,64.620003,0
2012-03-07,65.260002,65.260002,65.260002,65.040001,65.040001,3750
2012-03-08,66.080002,66.080002,65.940002,65.925003,65.925003,4726
2012-03-09,66.875000,66.875000,66.875000,66.875000,66.875000,0
2012-03-12,66.434998,66.434998,66.434998,66.434998,66.434998,0
2012-03-13,66.315002,66.315002,66.315002,66.315002,66.315002,0
2012-03-14,66.480003,66.480003,66.480003,66.489998,66.489998,156
2012-03-15,66.665001,66.665001,66.665001,66.665001,66.665001,0
2012-03-16,66.334999,66.334999,66.334999,66.334999,66.334999,0
2012-03-19,65.809998,65.966797,65.809998,65.934998,65.934998,720
2012-03-20,65.570000,65.570000,65.570000,65.570000,65.570000,0
2012-03-21,65.565002,65.565002,65.565002,65.565002,65.565002,0
2012-03-22,66.099998,66.099998,66.099998,66.099998,66.099998,0
2012-03-23,65.620003,65.769997,65.580002,65.660004,65.660004,475
2012-03-26,65.849998,65.849998,65.849998,65.879997,65.879997,161
2012-03-27,66.410004,66.841202,66.410004,66.495003,66.495003,188
2012-03-28,67.040001,67.040001,67.040001,67.040001,67.040001,0
2012-03-29,66.860001,66.860001,66.807899,66.449997,66.449997,118
2012-03-30,66.669998,66.807899,66.669998,66.720001,66.720001,298
2012-04-02,66.300003,66.300003,66.227898,66.485001,66.485001,150
2012-04-03,66.389999,66.389999,66.389999,66.389999,66.389999,0
2012-04-04,64.629997,64.629997,64.587898,64.195000,64.195000,92
2012-04-05,64.709999,64.759003,64.709999,64.839996,64.839996,24
2012-04-10,63.880001,64.093201,63.880001,63.990002,63.990002,88
2012-04-11,64.059998,64.059998,64.059998,64.059998,64.059998,0
2012-04-12,64.110001,64.110001,64.110001,64.525002,64.525002,10
2012-04-13,64.629997,64.629997,64.629997,64.629997,64.629997,0
2012-04-16,64.580002,64.580002,64.580002,64.580002,64.580002,0
2012-04-17,64.769997,64.769997,64.769997,64.769997,64.769997,0
2012-04-18,64.025002,64.025002,64.025002,64.025002,64.025002,0
2012-04-19,63.619999,63.619999,63.619999,63.619999,63.619999,0
2012-04-20,63.340000,63.340000,63.340000,63.380001,63.380001,40
2012-04-23,62.590000,62.590000,62.590000,62.590000,62.590000,0
2012-04-24,63.139999,63.139999,63.139999,63.139999,63.139999,0
2012-04-25,63.445000,63.445000,63.445000,63.445000,63.445000,0
2012-04-26,63.395000,63.395000,63.395000,63.395000,63.395000,0
2012-04-27,63.244999,63.244999,63.244999,63.244999,63.244999,0
2012-04-30,63.380001,63.380001,63.099998,63.224998,63.224998,7704
2012-05-01,62.630001,62.630001,62.630001,62.630001,62.630001,0
2012-05-02,62.355000,62.355000,62.355000,62.355000,62.355000,0
2012-05-03,62.055000,62.055000,62.055000,62.055000,62.055000,0
2012-05-04,61.634998,61.634998,61.634998,61.634998,61.634998,0
2012-05-08,61.689999,61.689999,61.400002,61.044998,61.044998,2270
2012-05-09,60.805000,60.805000,60.805000,60.805000,60.805000,0
2012-05-10,61.150002,61.150002,60.952099,61.005001,61.005001,12
2012-05-11,60.540001,60.930000,60.540001,60.834999,60.834999,10004
2012-05-14,60.340000,60.340000,60.160000,60.040001,60.040001,8689
2012-05-15,60.430000,60.430000,60.430000,60.160000,60.160000,798
2012-05-16,59.750000,59.750000,59.750000,59.695000,59.695000,1031
2012-05-17,60.259998,60.259998,60.259998,60.259998,60.259998,0
2012-05-18,59.930000,59.930000,59.930000,59.930000,59.930000,0
2012-05-21,60.020000,60.020000,60.020000,60.020000,60.020000,0
2012-05-22,60.238998,60.238998,60.238998,60.430000,60.430000,12
2012-05-23,59.509998,59.509998,59.509998,59.294998,59.294998,20
2012-05-24,59.869999,59.869999,59.869999,59.869999,59.869999,0
2012-05-25,59.845001,59.845001,59.845001,59.845001,59.845001,0
2012-05-29,60.465000,60.465000,60.465000,60.465000,60.465000,0
2012-05-30,60.279999,60.459999,60.279999,60.389999,60.389999,1184
2012-05-31,61.029999,61.029999,61.029999,61.029999,61.029999,0
2012-06-01,60.820000,60.820000,60.820000,60.064999,60.064999,41
2012-06-06,61.154999,61.154999,61.154999,61.154999,61.154999,0
2012-06-07,60.580002,60.580002,60.580002,60.580002,60.580002,0
2012-06-08,59.840000,60.060001,59.840000,59.985001,59.985001,9779
2012-06-11,60.250000,60.340000,60.250000,59.985001,59.985001,2279
2012-06-12,59.994999,59.994999,59.994999,59.994999,59.994999,0
2012-06-13,60.230000,60.230000,60.230000,60.230000,60.230000,0
2012-06-14,60.375000,60.375000,60.375000,60.375000,60.375000,0
2012-06-15,60.674999,60.674999,60.674999,60.674999,60.674999,0
2012-06-18,60.915001,60.915001,60.915001,60.915001,60.915001,0
2012-06-19,60.970001,60.970001,60.970001,60.970001,60.970001,0
2012-06-20,60.915001,60.915001,60.915001,60.915001,60.915001,0
2012-06-21,61.200001,61.200001,61.200001,61.200001,61.200001,0
2012-06-22,61.007900,61.007900,61.007900,61.044998,61.044998,16
2012-06-25,60.720001,60.720001,60.720001,60.724998,60.724998,16
2012-06-26,60.689999,60.689999,60.689999,60.689999,60.689999,0
2012-06-27,61.500000,61.500000,61.500000,61.500000,61.500000,0
2012-06-28,62.125000,62.125000,62.125000,62.125000,62.125000,0
2012-06-29,62.794998,62.794998,62.794998,62.794998,62.794998,0
2012-07-02,62.974998,62.974998,62.974998,62.974998,62.974998,0
2012-07-03,62.990002,63.430000,62.990002,63.470001,63.470001,7500
2012-07-04,63.470001,63.470001,63.470001,63.470001,63.470001,0
2012-07-05,63.580002,63.580002,63.580002,63.580002,63.580002,0
2012-07-06,63.099998,63.099998,63.099998,63.099998,63.099998,0
2012-07-09,62.410000,62.410000,62.410000,62.410000,62.410000,0
2012-07-10,62.605000,62.605000,62.605000,62.605000,62.605000,0
2012-07-11,62.290001,62.290001,62.247898,62.255001,62.255001,288
2012-07-12,61.689999,61.689999,61.689999,61.689999,61.689999,0
2012-07-13,61.849998,61.849998,61.849998,61.849998,61.849998,0
2012-07-16,61.680000,61.680000,61.680000,61.680000,61.680000,0
2012-07-17,61.625000,61.625000,61.625000,61.625000,61.625000,0
2012-07-18,61.904999,61.904999,61.904999,61.904999,61.904999,0
2012-07-19,61.845001,61.845001,61.845001,61.845001,61.845001,0
2012-07-20,61.029999,61.029999,61.029999,61.029999,61.029999,0
2012-07-23,60.400002,60.400002,60.299999,60.299999,60.299999,1117
2012-07-24,60.567902,60.567902,60.567902,60.330002,60.330002,10
2012-07-25,60.470001,60.480000,60.470001,60.224998,60.224998,1079
2012-07-26,60.430000,60.495701,60.230000,60.305000,60.305000,1256
2012-07-27,60.790001,60.790001,60.790001,60.875000,60.875000,1058
2012-07-30,61.044998,61.044998,61.044998,61.044998,61.044998,0
2012-07-31,61.384998,61.384998,61.384998,61.384998,61.384998,0
2012-08-01,61.680000,61.680000,61.680000,61.680000,61.680000,0
2012-08-02,61.160000,61.160000,61.160000,61.160000,61.160000,0
2012-08-03,61.459999,61.459999,61.459999,61.459999,61.459999,0
2012-08-06,62.240002,62.240002,62.240002,62.240002,62.240002,0
2012-08-07,62.959999,62.959999,62.959999,62.810001,62.810001,66
2012-08-08,62.865398,62.865398,62.865398,62.910000,62.910000,8
2012-08-09,63.310001,63.310001,63.310001,63.330002,63.330002,8
2012-08-10,62.814999,62.814999,62.814999,62.814999,62.814999,0
2012-08-13,62.779999,62.779999,62.779999,62.779999,62.779999,0
2012-08-14,63.035000,63.035000,63.035000,63.035000,63.035000,0
2012-08-15,62.674999,62.674999,62.674999,62.674999,62.674999,0
2012-08-16,63.410000,63.410000,63.410000,63.410000,63.410000,0
2012-08-17,64.035004,64.035004,64.035004,64.035004,64.035004,0
2012-08-20,63.884998,63.884998,63.884998,63.884998,63.884998,0
2012-08-21,63.869999,63.869999,63.869999,63.869999,63.869999,0
2012-08-22,63.299999,63.299999,63.180000,63.139999,63.139999,1039
2012-08-23,63.307598,63.490002,63.307598,63.395000,63.395000,1069
2012-08-24,63.200001,63.200001,63.200001,63.555000,63.555000,12
2012-08-28,63.689999,63.689999,63.060001,63.275002,63.275002,213
2012-08-29,63.264999,63.264999,63.264999,63.264999,63.264999,0
2012-08-30,62.509998,62.509998,62.509998,62.509998,62.509998,0
2012-08-31,62.299999,62.299999,62.299999,62.299999,62.299999,0
2012-09-03,61.470001,61.470001,61.209999,61.470001,61.470001,2934
2012-09-04,61.110001,61.110001,61.110001,60.985001,60.985001,100
2012-09-05,60.634998,60.634998,60.634998,60.634998,60.634998,0
2012-09-06,61.145000,61.145000,61.145000,61.145000,61.145000,0
2012-09-07,61.509998,61.509998,61.509998,61.509998,61.509998,0
2012-09-10,61.445000,61.445000,61.445000,61.445000,61.445000,0
2012-09-11,61.485001,61.485001,61.485001,61.485001,61.485001,0
2012-09-12,62.125000,62.125000,62.125000,62.125000,62.125000,0
2012-09-13,62.535000,62.535000,62.535000,62.535000,62.535000,0
2012-09-14,63.235001,63.235001,63.235001,63.235001,63.235001,0
2012-09-17,63.163601,63.163601,63.163601,62.764999,62.764999,237
2012-09-18,62.294998,62.294998,62.294998,62.294998,62.294998,0
2012-09-19,62.875000,62.875000,62.875000,62.875000,62.875000,0
2012-09-20,62.279999,62.279999,62.279999,62.279999,62.279999,0
2012-09-21,62.529999,62.529999,62.529999,62.529999,62.529999,0
2012-09-24,62.130001,62.130001,62.130001,62.195000,62.195000,271
2012-09-25,62.480000,62.540001,62.480000,62.540001,62.540001,10004
2012-09-26,61.764999,61.764999,61.764999,61.764999,61.764999,0
2012-09-27,62.240002,62.240002,62.240002,62.240002,62.240002,0
2012-09-28,61.505001,61.505001,61.505001,61.505001,61.505001,0
2012-10-01,61.540001,61.540001,61.540001,61.540001,61.540001,0
2012-10-02,60.950001,60.950001,60.950001,60.950001,60.950001,0
2012-10-03,61.005001,61.005001,61.005001,61.005001,61.005001,0
2012-10-04,61.090000,61.090000,61.090000,61.090000,61.090000,0
2012-10-05,61.325001,61.325001,61.325001,61.325001,61.325001,0
2012-10-08,61.560001,61.564701,61.560001,61.439999,61.439999,318
2012-10-09,60.709999,60.709999,60.709999,60.744999,60.744999,1299
2012-10-10,59.930000,59.930000,59.930000,59.915001,59.915001,1029
2012-10-11,60.020000,60.020000,60.020000,60.020000,60.020000,0
2012-10-12,59.549999,59.549999,59.330002,59.380001,59.380001,1144
2012-10-15,59.860001,59.860001,59.860001,59.814999,59.814999,1048
2012-10-16,60.485001,60.485001,60.485001,60.485001,60.485001,0
2012-10-17,60.202000,60.202000,60.202000,60.939999,60.939999,14
2012-10-18,61.330002,61.330002,61.330002,61.330002,61.330002,0
2012-10-19,61.590900,61.590900,61.590900,61.465000,61.465000,48
2012-10-22,61.820000,61.959099,61.779999,61.750000,61.750000,539
2012-10-23,61.400002,61.400002,61.279999,61.224998,61.224998,720
2012-10-24,61.450001,61.450001,61.450001,61.450001,61.450001,0
2012-10-25,61.369999,61.369999,61.369999,61.369999,61.369999,0
2012-10-26,61.044998,61.044998,61.044998,61.044998,61.044998,0
2012-10-29,61.200001,61.200001,61.200001,61.200001,61.200001,0
2012-10-30,60.814999,60.814999,60.814999,60.814999,60.814999,0
2012-10-31,60.724998,60.724998,60.724998,60.724998,60.724998,0
2012-11-01,61.130001,61.130001,61.130001,61.130001,61.130001,0
2012-11-02,61.400002,61.400002,61.400002,61.400002,61.400002,0
2012-11-05,61.455002,61.455002,61.455002,61.455002,61.455002,0
2012-11-06,61.514999,61.514999,61.514999,61.514999,61.514999,0
2012-11-07,60.564999,60.564999,60.564999,60.564999,60.564999,0
2012-11-08,60.610001,60.610001,60.610001,60.610001,60.610001,0
2012-11-09,60.700001,60.700001,60.700001,60.700001,60.700001,0
2012-11-12,60.380001,60.380001,60.380001,60.380001,60.380001,0
2012-11-13,60.375000,60.375000,60.375000,60.375000,60.375000,0
2012-11-14,60.169998,60.169998,60.169998,60.169998,60.169998,0
2012-11-15,60.200001,60.200001,60.200001,60.200001,60.200001,0
2012-11-16,61.215000,61.215000,61.215000,61.215000,61.215000,0
2012-11-19,61.959099,62.380001,61.959099,62.259998,62.259998,60
2012-11-20,61.764999,61.764999,61.764999,61.764999,61.764999,0
2012-11-21,61.962002,61.962002,61.962002,61.980000,61.980000,165
2012-11-22,62.540001,62.645802,62.540001,62.709999,62.709999,153
2012-11-23,62.740002,62.740002,62.730000,62.610001,62.610001,15000
2012-11-26,62.415798,62.415798,62.415798,62.299999,62.299999,49
2012-11-27,63.000000,63.000000,62.570000,62.430000,62.430000,149
2012-11-28,62.075001,62.075001,62.075001,62.075001,62.075001,0
2012-11-29,62.700001,62.700001,62.700001,62.779999,62.779999,1108
2012-11-30,62.860001,62.860001,62.860001,62.860001,62.860001,0
2012-12-03,62.570000,62.570000,62.570000,62.570000,62.570000,0
2012-12-04,62.549999,62.549999,62.549999,62.575001,62.575001,16070
2012-12-05,62.560001,62.560001,62.560001,62.560001,62.560001,0
2012-12-06,63.000000,63.000000,63.000000,63.075001,63.075001,41
2012-12-07,63.220001,63.220001,63.220001,63.105000,63.105000,48
2012-12-10,63.205799,63.205799,63.205799,63.014999,63.014999,15
2012-12-11,63.165001,63.165001,63.165001,63.165001,63.165001,0
2012-12-12,63.035000,63.035000,63.035000,63.035000,63.035000,0
2012-12-13,63.320000,63.320000,62.996399,63.134998,63.134998,169
2012-12-14,63.049999,63.049999,63.049999,63.250000,63.250000,134
2012-12-17,62.560001,62.560001,62.560001,63.355000,63.355000,15
2012-12-18,64.055000,64.055000,64.055000,64.055000,64.055000,0
2012-12-19,64.639999,64.639999,64.639999,64.675003,64.675003,20
2012-12-20,64.445000,64.445000,64.445000,64.445000,64.445000,0
2012-12-21,64.375000,64.375000,64.375000,64.375000,64.375000,0
